qkey,occupation_cue,income_group,position,socioeco_layer_accuracy,socioeco_majority_prediction,socioeco_majority_correct,socioeco_mean_strength,socioeco_mean_confidence,education_mean_strength,education_mean_confidence,gender_mean_strength,gender_mean_confidence,age_mean_strength,age_mean_confidence
CARRYGUN_W26,tour guide,low,after_occupation,0.13793103448275862,high,False,0.403302684137931,0.6022017896551725,0.47051488827586196,0.6470099251724138,0.5334418055172414,0.7667209034482758,0.3669739589655172,0.5252304689655173
CARRYGUN_W26,tour guide,low,final_prompt,0.10344827586206896,middle,False,0.3839002268965518,0.5892668186206896,0.46455479689655166,0.6430365303448276,0.5325483037931033,0.7662741517241377,0.41973329689655164,0.5647999731034483
CARRYGUN_W26,production helper,low,after_occupation,0.27586206896551724,middle,False,0.3772817751724138,0.5848545168965519,0.43589566517241374,0.6239304434482759,0.5073005162068965,0.7536502596551725,0.33029115241379314,0.4977183631034482
CARRYGUN_W26,production helper,low,final_prompt,0.10344827586206896,middle,False,0.36066779896551726,0.5737785324137931,0.49227030000000005,0.6615135324137931,0.5099913500000001,0.7549956751724136,0.398582714137931,0.5489370351724138
CARRYGUN_W26,mail clerk outside the postal service,low,after_occupation,0.06896551724137931,middle,False,0.36055318206896547,0.573702122413793,0.44573823034482757,0.6304921531034482,0.45341911344827585,0.7267095575862068,0.3845897486206896,0.5384423113793103
CARRYGUN_W26,mail clerk outside the postal service,low,final_prompt,0.10344827586206896,middle,False,0.3580392882758621,0.5720261917241379,0.49529046758620693,0.6635269768965515,0.5201314351724138,0.7600657189655172,0.41068634275862076,0.5580147582758621
CARRYGUN_W26,personal care worker,low,after_occupation,0.27586206896551724,middle,False,0.39225295758620693,0.5948353041379311,0.47717409758620694,0.651449399310345,0.4891609648275862,0.7445804831034483,0.3521638451724137,0.514122883448276
CARRYGUN_W26,personal care worker,low,final_prompt,0.1724137931034483,middle,False,0.3716597565517242,0.5811065041379311,0.4895660251724139,0.659710683448276,0.5456737310344828,0.7728368655172413,0.4219103903448277,0.5664327920689655
CARRYGUN_W26,packaging machine operator,low,after_occupation,0.20689655172413793,middle,False,0.39565405034482753,0.5971026996551726,0.4728989568965517,0.6485993051724139,0.5632316048275862,0.7816158013793102,0.3590408513793103,0.5192806382758621
CARRYGUN_W26,packaging machine operator,low,final_prompt,0.10344827586206896,middle,False,0.3740715017241379,0.5827143344827587,0.49598085862068975,0.6639872386206896,0.5193132089655171,0.759656603103448,0.4020803762068965,0.5515602824137931
CARRYGUN_W26,advertising sales agent,high,after_occupation,0.4827586206896552,high,True,0.3673217403448277,0.5782144934482759,0.4635477417241379,0.6423651603448275,0.529895161724138,0.7649475813793103,0.3572008872413792,0.5179006644827585
CARRYGUN_W26,advertising sales agent,high,final_prompt,0.3793103448275862,middle,False,0.37385691827586204,0.5825712786206896,0.4973090396551724,0.6648726934482759,0.5016108424137931,0.7508054203448274,0.4187523413793103,0.5640642565517241
CARRYGUN_W26,lodging manager,high,after_occupation,0.4482758620689655,high,True,0.37546192862068967,0.5836412855172415,0.4612775427586206,0.6408516948275862,0.5634881217241379,0.7817440613793103,0.36694545689655167,0.5252090920689656
CARRYGUN_W26,lodging manager,high,final_prompt,0.3793103448275862,middle,False,0.3748885072413793,0.5832590055172414,0.48651675034482755,0.6576778327586207,0.5220765413793103,0.7610382703448277,0.41887313482758626,0.5641548510344828
CARRYGUN_W26,food service manager,high,after_occupation,0.3103448275862069,middle,False,0.3570791789655173,0.5713861189655173,0.4250263196551724,0.6166842124137931,0.5458968924137931,0.7729484455172413,0.3894007589655172,0.5420505696551723
CARRYGUN_W26,food service manager,high,final_prompt,0.3793103448275862,middle,False,0.3715086851724138,0.58100579,0.4885847472413793,0.6590564986206896,0.5207745368965517,0.7603872686206898,0.4194017024137931,0.5645512762068965
CARRYGUN_W26,personal service manager,high,after_occupation,0.5517241379310345,high,True,0.3667890479310345,0.5778593662068966,0.43693864000000004,0.6246257593103448,0.5086942624137931,0.7543471317241379,0.3615666882758621,0.5211750158620689
CARRYGUN_W26,personal service manager,high,final_prompt,0.41379310344827586,middle,False,0.3686669268965517,0.579111284137931,0.4853981089655173,0.656932071724138,0.5142845331034483,0.7571422655172413,0.4174557568965516,0.5630918168965517
CARRYGUN_W26,property manager,high,after_occupation,0.3448275862068966,middle,False,0.3716393531034483,0.5810929024137931,0.4483858572413793,0.6322572389655173,0.5611079934482759,0.7805539965517242,0.37475982241379313,0.5310698658620691
CARRYGUN_W26,property manager,high,final_prompt,0.3793103448275862,middle,False,0.3659099272413794,0.5772732851724137,0.4888524634482759,0.6592349758620689,0.5245028931034483,0.7622514475862068,0.4280719893103448,0.5710539927586207
GROWUPGUN2A_W26,tour guide,low,final_prompt,0.10344827586206896,middle,False,0.38025584655172406,0.5868372320689655,0.4667362989655173,0.6444908655172414,0.5558703310344828,0.7779351655172412,0.3807585996551724,0.5355689493103448
GROWUPGUN2A_W26,production helper,low,final_prompt,0.10344827586206896,middle,False,0.36409972620689657,0.5760664837931034,0.4689423810344828,0.6459615875862069,0.5364909913793102,0.768245495862069,0.3622133782758621,0.5216600327586207
GROWUPGUN2A_W26,mail clerk outside the postal service,low,final_prompt,0.10344827586206896,middle,False,0.3661116593103449,0.5774077737931035,0.45646292758620693,0.637641951724138,0.5764119989655172,0.7882059999999999,0.3779273917241379,0.5334455437931034
GROWUPGUN2A_W26,personal care worker,low,final_prompt,0.13793103448275862,middle,False,0.36685818068965514,0.5779054537931034,0.4590670062068965,0.6393780037931035,0.5790361537931035,0.789518076551724,0.37379551137931033,0.5303466327586208
GROWUPGUN2A_W26,packaging machine operator,low,final_prompt,0.10344827586206896,middle,False,0.37532571068965515,0.5835504727586207,0.4613389834482759,0.6408926555172414,0.5641589213793103,0.7820794596551726,0.3689359986206896,0.5267019996551724
GROWUPGUN2A_W26,advertising sales agent,high,final_prompt,0.3103448275862069,middle,False,0.3815663079310345,0.5877108720689654,0.4724254151724138,0.6482836103448275,0.5449978155172414,0.7724989079310345,0.3772493734482759,0.5329370303448276
GROWUPGUN2A_W26,lodging manager,high,final_prompt,0.3103448275862069,middle,False,0.3761334437931035,0.5840889620689657,0.4568829262068965,0.6379219503448276,0.5594154479310344,0.779707724137931,0.3836547034482759,0.5377410279310344
GROWUPGUN2A_W26,food service manager,high,final_prompt,0.3103448275862069,middle,False,0.37011283896551717,0.5800752248275862,0.44945217620689654,0.6329681168965517,0.5690597424137931,0.7845298703448276,0.37651184034482754,0.5323838793103449
GROWUPGUN2A_W26,personal service manager,high,final_prompt,0.3103448275862069,middle,False,0.3721601717241379,0.5814401148275862,0.45868452137931043,0.6391230134482759,0.5474582334482758,0.773729116551724,0.37586643,0.5318998220689656
GROWUPGUN2A_W26,property manager,high,final_prompt,0.3103448275862069,middle,False,0.37516747827586205,0.5834449868965518,0.4522326510344826,0.6348217668965518,0.5688554089655173,0.7844277044827586,0.3865913510344827,0.5399435127586206
GROWUPGUN2B_W26,tour guide,low,final_prompt,0.10344827586206896,middle,False,0.41798625000000006,0.6119908334482759,0.5147233944827585,0.6764822624137931,0.5207443855172413,0.7603721931034483,0.38297594999999995,0.5372319620689655
GROWUPGUN2B_W26,production helper,low,final_prompt,0.10344827586206896,middle,False,0.416987775862069,0.6113251827586207,0.5068232289655172,0.6712154862068966,0.5089594986206897,0.7544797503448276,0.36812959275862067,0.526097194137931
GROWUPGUN2B_W26,mail clerk outside the postal service,low,final_prompt,0.10344827586206896,middle,False,0.3954470262068965,0.5969646837931035,0.4859645617241379,0.6573097075862069,0.5568228520689655,0.7784114244827587,0.378551671724138,0.5339137513793103
GROWUPGUN2B_W26,personal care worker,low,final_prompt,0.13793103448275862,middle,False,0.40079287724137935,0.6005285844827586,0.48304180379310346,0.6553612027586206,0.5528070113793103,0.7764035058620692,0.3759619510344827,0.5319714627586207
GROWUPGUN2B_W26,packaging machine operator,low,final_prompt,0.10344827586206896,middle,False,0.4104978424137931,0.6069985617241379,0.48360254689655174,0.6557350313793103,0.5318039568965517,0.7659019789655174,0.3731821920689656,0.5298866451724138
GROWUPGUN2B_W26,advertising sales agent,high,final_prompt,0.3103448275862069,middle,False,0.4204531324137931,0.613635421724138,0.5079904589655172,0.6719936396551726,0.5069683124137931,0.7534841572413794,0.3706593731034483,0.5279945296551724
GROWUPGUN2B_W26,lodging manager,high,final_prompt,0.3103448275862069,middle,False,0.41126020931034485,0.6075068062068966,0.5058351213793103,0.6705567465517241,0.5162769062068966,0.7581384537931035,0.38176583551724136,0.5363243772413793
GROWUPGUN2B_W26,food service manager,high,final_prompt,0.3103448275862069,middle,False,0.4113696279310345,0.6075797531034483,0.4991872786206896,0.6661248520689655,0.5262154993103448,0.7631077503448275,0.3765879913793104,0.5324409931034482
